Class,discount,Holiday,PackSize,Week,Location, PromoCost ,PromotionID, stockonHand , priceSell ,Increase,pricediscount
Luxury,0.1,no,Case-Pkg,Wk43,Store14,114.76,1013,"252,707",90.52,8.4308,81.468
Luxury,0.1,yes,Case-Pkg,Wk43,Store15,10.43,1014,"306,146",84.45,12.6447,76.005
Luxury,0.1,yes,Case-Pkg,Wk43,Store2,23.47,1015,"272,449",86.11,2.0368,77.499
Luxury,0.1,no,Case-Pkg,Wk43,Store3,4.98,1016,"307,121",66.34,12.5852,59.706
Luxury,0.1,no,Case-Pkg,Wk43,Store4,67.22,1017,"246,052",85.16,4.4126,76.644
Luxury,0.1,no,Case-Pkg,Wk43,Store5,34.12,1018,"223,258",52.35,19.0423,47.115
Luxury,0.1,no,Case-Pkg,Wk43,Store6,4.13,1019,"235,306",69.16,7.7446,62.244
Luxury,0.1,no,Case-Pkg,Wk43,Store7,56.57,1020,"132,128",51.03,8.9552,45.927
Luxury,0.1,yes,Case-Pkg,Wk43,Store8,42.43,1001,"266,833",44.36,11.4347,39.924
Luxury,0.1,no,Case-Pkg,Wk43,Store9,40.93,1002,"276,649",104.22,10.0135,93.798
Luxury,0.1,no,Case-Pkg,Wk44,Store1,28.01,1003,"211,670",95.16,8.6789,85.644
Luxury,0.1,no,Case-Pkg,Wk44,Store10,18.43,1004,"257,188",21.4,2.4527,19.26
Luxury,0.1,yes,Case-Pkg,Wk44,Store11,71.73,1005,"206,323",85.22,6.828,76.698
Luxury,0.1,no,Case-Pkg,Wk44,Store12,17.03,1006,"238,416",90.88,4.4229,81.792
Luxury,0.1,no,Case-Pkg,Wk44,Store13,43.12,1007,"216,129",72.49,10.2191,65.241
Luxury,0.1,no,Case-Pkg,Wk44,Store14,123.73,1008,"288,427",88.48,4.0887,79.632
Luxury,0.1,no,Case-Pkg,Wk44,Store15,161.88,1009,"273,715",90.01,-3.4575,81.009
Luxury,0.1,no,Case-Pkg,Wk44,Store2,1.28,1010,"206,534",24.97,16.5177,22.473
Luxury,0.1,no,Case-Pkg,Wk44,Store3,41.13,1011,"266,694",120.45,4.6481,108.405
Luxury,0.1,no,Case-Pkg,Wk44,Store4,34.95,1012,"292,455",89.19,6.9224,80.271
Luxury,0.1,no,Case-Pkg,Wk44,Store5,101.56,1013,"194,017",86.45,7.6485,77.805
Luxury,0.1,no,Case-Pkg,Wk44,Store6,96.62,1014,"230,749",16.66,3.8906,14.994
Luxury,0.1,no,Case-Pkg,Wk44,Store7,11.94,1015,"233,777",27.22,8.8374,24.498
Luxury,0.1,no,Case-Pkg,Wk44,Store8,4.99,1016,"254,623",69.47,6.7687,62.523
Luxury,0.1,no,Case-Pkg,Wk44,Store9,44.6,1017,"308,529",30.3,7.8852,27.27
Luxury,0.1,no,Case-Pkg,Wk45,Store1,104.68,1018,"213,169",82.11,24.6654,73.899
Luxury,0.1,no,Case-Pkg,Wk45,Store10,6.44,1019,"222,512",116.97,14.2261,105.273
Luxury,0.1,no,Case-Pkg,Wk45,Store11,84.06,1020,"283,264",106.32,1.1922,95.688
Luxury,0.1,no,Case-Pkg,Wk45,Store12,2.67,1001,"203,399",105.92,14.9802,95.328
Luxury,0.1,yes,Case-Pkg,Wk45,Store13,18.48,1002,"234,599",137,11.0017,123.3
Luxury,0.1,no,Case-Pkg,Wk45,Store14,149.67,1003,"286,981",47.36,11.0071,42.624
Luxury,0.1,yes,Case-Pkg,Wk45,Store15,38.76,1004,"238,010",69.05,-4.1843,62.145
Luxury,0.1,no,Case-Pkg,Wk45,Store2,16.62,1005,"103,282",136.05,-48.0858,122.445
Luxury,0.1,no,Case-Pkg,Wk45,Store3,48.88,1006,"203,825",79.13,3.483,71.217
Luxury,0.1,no,Case-Pkg,Wk45,Store4,19.04,1007,"233,444",49.36,8.4951,44.424
Luxury,0.1,no,Case-Pkg,Wk45,Store5,13.74,1008,"246,150",27.85,5.264,25.065
Luxury,0.1,no,Case-Pkg,Wk45,Store6,12.85,1009,"304,399",126.53,5.7968,113.877
Luxury,0.1,no,Case-Pkg,Wk45,Store7,107.96,1010,"307,537",60.16,16.8665,54.144
Luxury,0.1,no,Case-Pkg,Wk45,Store8,93.65,1011,"224,500",128.42,4.2817,115.578
Luxury,0.1,no,Case-Pkg,Wk45,Store9,52.87,1012,"120,621",132.13,26.6124,118.917
Luxury,0.1,yes,Case-Pkg,Wk46,Store1,25.78,1013,"123,705",85.41,28.0353,76.869
Luxury,0.1,no,Case-Pkg,Wk46,Store10,37.79,1014,"293,143",83.86,2.9513,75.474
Luxury,0.1,no,Case-Pkg,Wk46,Store11,133.34,1015,"213,518",90.63,12.2157,81.567
Luxury,0.1,yes,Case-Pkg,Wk46,Store12,34.37,1016,"219,297",107.9,15.2009,97.11
Luxury,0.1,no,Case-Pkg,Wk46,Store13,47.11,1017,"110,918",132.45,-3.2862,119.205
Luxury,0.1,no,Case-Pkg,Wk46,Store14,10.82,1018,"309,457",61.72,12.0596,55.548
Luxury,0.1,no,Case-Pkg,Wk46,Store15,28.38,1019,"149,614",36.37,2.3761,32.733
Luxury,0.1,yes,Case-Pkg,Wk46,Store2,62.27,1020,"154,265",115.51,21.3244,103.959
Luxury,0.1,no,Case-Pkg,Wk46,Store3,90.49,1001,"295,793",65.37,15.0047,58.833
Luxury,0.1,no,Case-Pkg,Wk46,Store4,65,1002,"145,070",119.55,19.5385,107.595
Luxury,0.1,no,Case-Pkg,Wk46,Store5,41.96,1003,"234,281",64.74,-1.2075,58.266
Luxury,0.1,no,Case-Pkg,Wk46,Store6,15.56,1004,"188,136",116.94,2.9207,105.246
Luxury,0.1,no,Case-Pkg,Wk46,Store7,97.49,1005,"194,839",130.14,11.8861,117.126
Luxury,0.1,no,Case-Pkg,Wk46,Store8,13.57,1006,"139,703",102,6.9313,91.8
Luxury,0.1,no,Case-Pkg,Wk46,Store9,70.33,1007,"201,585",48.94,12.7942,44.046
Luxury,0.1,no,Case-Pkg,Wk47,Store1,43.52,1008,"164,937",111.63,22.7362,100.467
Luxury,0.1,no,Case-Pkg,Wk47,Store10,91.41,1009,"189,795",18.52,9.259,16.668
Luxury,0.1,no,Case-Pkg,Wk47,Store11,17.79,1010,"203,334",58.34,6.5754,52.506
Luxury,0.1,yes,Case-Pkg,Wk47,Store12,84.13,1011,"233,288",134.27,1.5315,120.843
Luxury,0.1,yes,Case-Pkg,Wk47,Store13,76.13,1012,"229,259",44.22,4.7355,39.798
Luxury,0.1,yes,Case-Pkg,Wk47,Store14,65.6,1013,"242,976",76.52,14.1527,68.868
Luxury,0.1,yes,Case-Pkg,Wk47,Store15,97.03,1014,"288,319",123.06,-0.4839,110.754
Luxury,0.1,no,Case-Pkg,Wk47,Store2,64.17,1015,"230,825",94.93,-0.4652,85.437
Luxury,0.1,no,Case-Pkg,Wk47,Store3,40.84,1016,"309,366",51.48,21.8901,46.332
Luxury,0.1,no,Case-Pkg,Wk47,Store4,55.76,1017,"172,318",26.08,20.4769,23.472
Luxury,0.1,yes,Case-Pkg,Wk47,Store5,23.86,1018,"311,043",22.09,21.4782,19.881
Luxury,0.1,no,Case-Pkg,Wk47,Store6,27.62,1019,"215,978",42.69,5.2055,38.421
Luxury,0.1,no,Case-Pkg,Wk47,Store7,26.93,1020,"180,865",47.72,17.4597,42.948
Luxury,0.1,no,Case-Pkg,Wk47,Store8,77.57,1001,"218,775",137.3,16.7642,123.57
Luxury,0.1,no,Case-Pkg,Wk47,Store9,37.48,1002,"157,999",63.84,17.2544,57.456
Luxury,0.1,yes,Case-Pkg,Wk48,Store1,14.94,1003,"121,964",79.61,0.641,71.649
Luxury,0.1,no,Case-Pkg,Wk48,Store10,27.98,1004,"162,611",93.78,20.1589,84.402
Luxury,0.1,yes,Case-Pkg,Wk48,Store11,43.83,1005,"284,052",132.38,10.6062,119.142
Luxury,0.1,no,Case-Pkg,Wk48,Store12,54.9,1006,"249,577",28.35,7.4424,25.515
Luxury,0.1,no,Case-Pkg,Wk48,Store13,51.5,1007,"302,715",50.01,3.92,45.009
Luxury,0.1,no,Case-Pkg,Wk48,Store14,24.65,1008,"135,380",88.21,5.8111,79.389
Luxury,0.1,no,Case-Pkg,Wk48,Store15,31.44,1009,"208,972",129.52,14.2385,116.568
Luxury,0.1,no,Case-Pkg,Wk48,Store2,86.52,1010,"107,101",76.8,-32.0226,69.12
Luxury,0.1,no,Case-Pkg,Wk48,Store3,15.15,1011,"278,166",100.27,7.7852,90.243
Luxury,0.1,no,Case-Pkg,Wk48,Store4,64.9,1012,"132,488",82.47,13.0718,74.223
Luxury,0.1,no,Case-Pkg,Wk48,Store5,3.94,1013,"144,929",61.29,20.3435,55.161
Luxury,0.1,no,Case-Pkg,Wk48,Store6,84.76,1014,"243,084",99.89,10.8978,89.901
Luxury,0.1,yes,Case-Pkg,Wk48,Store7,27.5,1015,"302,149",82.77,6.2594,74.493
Luxury,0.1,no,Case-Pkg,Wk48,Store8,32.01,1016,"298,023",112.76,10.217,101.484
Luxury,0.1,no,Case-Pkg,Wk48,Store9,43.82,1017,"305,851",135.62,13.0475,122.058
Luxury,0.1,no,Case-Pkg,Wk49,Store1,20.77,1018,"136,901",63.47,1.1241,57.123
Luxury,0.1,no,Case-Pkg,Wk49,Store10,27.18,1019,"174,660",54.02,11.7911,48.618
Luxury,0.1,no,Case-Pkg,Wk49,Store11,69.88,1020,"159,941",106.59,13.0711,95.931
Luxury,0.1,no,Case-Pkg,Wk49,Store12,18.78,1001,"231,071",106.99,22.6156,96.291
Luxury,0.1,no,Case-Pkg,Wk49,Store13,121.25,1002,"239,093",63.35,3.8062,57.015
Luxury,0.1,no,Case-Pkg,Wk49,Store14,36.29,1003,"138,596",38.64,15.3663,34.776
Luxury,0.1,yes,Case-Pkg,Wk49,Store15,18.08,1004,"193,664",112.91,0.1189,101.619
Luxury,0.1,yes,Case-Pkg,Wk49,Store2,20.49,1005,"310,262",31.6,16.59,28.44
Luxury,0.1,no,Case-Pkg,Wk49,Store3,48.2,1006,"206,689",34.2,12.9215,30.78
Luxury,0.1,yes,Case-Pkg,Wk49,Store4,23.51,1007,"310,698",79.17,22.5971,71.253
Luxury,0.1,no,Case-Pkg,Wk49,Store5,154.71,1008,"291,355",106.96,0.1702,96.264
Luxury,0.1,no,Case-Pkg,Wk49,Store6,59.07,1009,"108,680",137.22,-9.4085,123.498
Luxury,0.1,no,Case-Pkg,Wk49,Store7,44.76,1010,"234,783",83.41,2.6816,75.069
Luxury,0.1,no,Case-Pkg,Wk49,Store8,149.7,1011,"250,743",135.83,-0.6634,122.247
Luxury,0.1,no,Case-Pkg,Wk49,Store9,30.27,1012,"296,379",107.98,8.6721,97.182
Luxury,0.1,yes,Case-Pkg,Wk4,Store1,69.85,1013,"199,499",24.83,18.5496,22.347
Luxury,0.1,no,Case-Pkg,Wk4,Store10,68.69,1014,"160,501",68.62,14.2008,61.758
Luxury,0.1,no,Case-Pkg,Wk4,Store11,41.1,1015,"242,093",64.27,2.1836,57.843
Luxury,0.1,no,Case-Pkg,Wk4,Store12,24.95,1016,"109,709",107.92,0.8781,97.128
Luxury,0.1,no,Case-Pkg,Wk4,Store13,12.51,1017,"239,313",108.49,3.9569,97.641
Luxury,0.1,no,Case-Pkg,Wk4,Store14,31.45,1018,"197,827",49.89,7.3269,44.901
Luxury,0.1,no,Case-Pkg,Wk4,Store15,28.22,1019,"172,197",128.02,18.5598,115.218
Luxury,0.1,no,Case-Pkg,Wk4,Store2,36.56,1020,"271,769",66.99,3.1283,60.291
Luxury,0.1,no,Case-Pkg,Wk4,Store3,45.78,1001,"159,740",138.44,34.7844,124.596
Luxury,0.1,no,Case-Pkg,Wk4,Store4,5.7,1002,"300,513",93.38,12.3966,84.042
Luxury,0.1,no,Case-Pkg,Wk4,Store5,42.71,1003,"218,304",126.37,17.1832,113.733
Luxury,0.1,no,Case-Pkg,Wk4,Store6,70.53,1004,"294,881",117.56,3.8568,105.804
Luxury,0.1,yes,Case-Pkg,Wk4,Store7,81.81,1005,"148,184",34.13,26.1784,30.717
Luxury,0.1,no,Case-Pkg,Wk4,Store8,69.25,1006,"267,575",22.71,4.3897,20.439
Luxury,0.1,yes,Case-Pkg,Wk4,Store9,69.94,1007,"160,752",80.99,9.4962,72.891
Luxury,0.1,no,Case-Pkg,Wk50,Store1,28.19,1008,"221,759",123.1,-1.8257,110.79
Luxury,0.1,no,Case-Pkg,Wk50,Store10,47.98,1009,"283,685",125.56,10.5746,113.004
Luxury,0.1,no,Case-Pkg,Wk50,Store11,8.45,1010,"273,736",45.81,-1.6722,41.229
Luxury,0.1,no,Case-Pkg,Wk50,Store12,277.3,1011,"230,063",16.53,11.9285,14.877
Luxury,0.1,no,Case-Pkg,Wk50,Store13,107.38,1012,"277,099",86.54,5.2647,77.886
Luxury,0.1,no,Case-Pkg,Wk50,Store14,25.31,1013,"158,743",66.16,9.3828,59.544
Luxury,0.1,no,Case-Pkg,Wk50,Store15,35.71,1014,"129,771",49.31,22.1798,44.379
Luxury,0.1,no,Case-Pkg,Wk50,Store2,17.34,1015,"296,170",136.6,8.618,122.94
Luxury,0.1,no,Case-Pkg,Wk50,Store3,40.03,1016,"137,592",66.55,8.598,59.895
Luxury,0.1,yes,Case-Pkg,Wk50,Store4,6.54,1017,"118,565",94.9,19.0639,85.41
Luxury,0.1,no,Case-Pkg,Wk50,Store5,13.12,1018,"110,415",56.59,-9.8195,50.931
Luxury,0.1,no,Case-Pkg,Wk50,Store6,47.11,1019,"171,680",47.66,8.487,42.894
Luxury,0.1,yes,Case-Pkg,Wk50,Store7,15.42,1020,"215,905",45.97,0.534,41.373
Luxury,0.1,no,Case-Pkg,Wk50,Store8,113.29,1001,"112,705",109.07,3.3365,98.163
Luxury,0.1,no,Case-Pkg,Wk50,Store9,7.1,1002,"203,763",17.37,4.2347,15.633
Luxury,0.1,no,Case-Pkg,Wk51,Store1,43.88,1003,"112,959",67.54,-7.9212,60.786
Luxury,0.1,no,Case-Pkg,Wk51,Store10,19.17,1004,"282,018",79.47,2.5522,71.523
Luxury,0.1,no,Case-Pkg,Wk51,Store11,35.68,1005,"200,106",71.34,6.323,64.206
Luxury,0.1,no,Case-Pkg,Wk51,Store12,45.74,1006,"196,660",48.42,-3.3268,43.578
Luxury,0.1,no,Case-Pkg,Wk51,Store13,40.43,1007,"124,193",98.39,5.4626,88.551
Luxury,0.1,no,Case-Pkg,Wk51,Store14,25.53,1008,"268,825",20.64,10.359,18.576
Luxury,0.1,no,Case-Pkg,Wk51,Store15,151.73,1009,"259,565",101.94,2.1499,91.746
Luxury,0.1,no,Case-Pkg,Wk51,Store2,33.53,1010,"107,596",66.81,-15.7144,60.129
Luxury,0.1,no,Case-Pkg,Wk51,Store3,24.04,1011,"272,528",126.55,10.3236,113.895
Luxury,0.1,no,Case-Pkg,Wk51,Store4,53.93,1012,"206,977",28.37,2.5304,25.533
Luxury,0.1,no,Case-Pkg,Wk51,Store5,155.41,1013,"229,638",91.87,6.0995,82.683
Luxury,0.1,yes,Case-Pkg,Wk51,Store6,154.22,1014,"165,211",130.24,6.6267,117.216
Luxury,0.1,no,Case-Pkg,Wk51,Store7,106.35,1015,"182,088",61.34,6.6025,55.206
Luxury,0.1,yes,Case-Pkg,Wk51,Store8,5.05,1016,"247,352",29.97,5.878,26.973
Luxury,0.1,no,Case-Pkg,Wk51,Store9,38.55,1017,"127,802",111.57,0.8213,100.413
Luxury,0.1,no,Case-Pkg,Wk52,Store1,59.02,1018,"263,744",118.65,2.9835,106.785
Luxury,0.1,no,Case-Pkg,Wk52,Store10,93.72,1019,"186,715",138.02,16.528,124.218
Luxury,0.1,no,Case-Pkg,Wk52,Store11,24.84,1020,"196,329",102.41,8.637,92.169
Luxury,0.1,no,Case-Pkg,Wk52,Store12,8.1,1001,"211,554",124.79,31.3201,112.311
Luxury,0.1,yes,Case-Pkg,Wk52,Store13,95.2,1002,"113,116",49.21,-4.3441,44.289
Luxury,0.1,no,Case-Pkg,Wk52,Store14,88.35,1003,"280,775",15.49,1.8702,13.941
Luxury,0.1,no,Case-Pkg,Wk52,Store15,108.62,1004,"239,720",70.62,16.5483,63.558
Luxury,0.1,no,Case-Pkg,Wk52,Store2,25.07,1005,"216,693",115.75,3.1998,104.175
Luxury,0.1,no,Case-Pkg,Wk52,Store3,147.23,1006,"259,730",42.23,5.8997,38.007
Luxury,0.1,yes,Case-Pkg,Wk52,Store4,89.34,1007,"212,250",112.53,22.822,101.277
Luxury,0.1,no,Case-Pkg,Wk52,Store5,35.31,1008,"246,738",43.25,1.5361,38.925
Luxury,0.1,no,Case-Pkg,Wk52,Store6,60.82,1009,"108,761",94.5,-14.426,85.05
Luxury,0.1,no,Case-Pkg,Wk52,Store7,48.22,1010,"304,524",42.1,7.4788,37.89
Luxury,0.1,no,Case-Pkg,Wk52,Store8,94.92,1011,"169,671",98.26,12.1847,88.434
Luxury,0.1,no,Case-Pkg,Wk52,Store9,31.74,1012,"202,433",79.68,4.6898,71.712
Luxury,0.1,yes,Case-Pkg,Wk5,Store1,13.01,1013,"195,640",121.9,0.7163,109.71
Luxury,0.1,yes,Case-Pkg,Wk5,Store10,75.94,1014,"145,590",75.46,19.7891,67.914
Luxury,0.1,no,Case-Pkg,Wk5,Store11,63,1015,"298,322",19.27,-2.4481,17.343
Luxury,0.1,yes,Case-Pkg,Wk5,Store12,68.26,1016,"141,577",43.82,8.6895,39.438
Luxury,0.1,no,Case-Pkg,Wk5,Store13,20.54,1017,"210,097",67.23,15.8462,60.507
Luxury,0.1,no,Case-Pkg,Wk5,Store14,85.8,1018,"287,161",99,4.4322,89.1
Luxury,0.1,no,Case-Pkg,Wk5,Store15,63.6,1019,"310,859",47.64,23.0465,42.876
Luxury,0.1,no,Case-Pkg,Wk5,Store2,74.45,1020,"147,457",69.58,8.4585,62.622
Luxury,0.1,no,Case-Pkg,Wk5,Store3,37.94,1001,"195,718",32.93,5.356,29.637
Luxury,0.1,yes,Case-Pkg,Wk5,Store4,78.78,1002,"305,977",97.1,15.2725,87.39
Luxury,0.1,no,Case-Pkg,Wk5,Store5,82.57,1003,"149,844",32.87,19.0365,29.583
Luxury,0.1,no,Case-Pkg,Wk5,Store6,36.65,1004,"309,146",136.55,13.4402,122.895
Luxury,0.1,no,Case-Pkg,Wk5,Store7,4.66,1005,"213,647",105.19,15.6612,94.671
Luxury,0.1,no,Case-Pkg,Wk5,Store8,29.39,1006,"230,863",44.4,8.0811,39.96
Luxury,0.1,no,Case-Pkg,Wk5,Store9,44.92,1007,"277,187",28.61,2.5217,25.749
Luxury,0.1,no,Case-Pkg,Wk6,Store1,81.5,1008,"198,158",76.98,20.8716,69.282
Luxury,0.1,yes,Case-Pkg,Wk6,Store10,21.38,1009,"105,469",116.76,-18.9453,105.084
Luxury,0.1,no,Case-Pkg,Wk6,Store11,27.75,1010,"297,419",138.19,11.9257,124.371
Luxury,0.1,no,Case-Pkg,Wk6,Store12,60.09,1011,"191,292",63.65,-0.0787,57.285
Luxury,0.1,no,Case-Pkg,Wk6,Store13,31.48,1012,"142,699",112.72,30.1146,101.448
Luxury,0.1,no,Case-Pkg,Wk6,Store14,56.84,1013,"173,353",76.61,8.1839,68.949
Luxury,0.1,no,Case-Pkg,Wk6,Store15,80.92,1014,"301,917",69.05,9.5824,62.145
Luxury,0.1,no,Case-Pkg,Wk6,Store2,8.69,1015,"157,932",53.42,8.0746,48.078
Luxury,0.1,yes,Case-Pkg,Wk6,Store3,88.94,1016,"186,074",66.22,3.7322,59.598
Luxury,0.1,no,Case-Pkg,Wk6,Store4,26.52,1017,"261,569",67.28,2.0683,60.552
Luxury,0.1,no,Case-Pkg,Wk6,Store5,34.18,1018,"150,715",22.88,19.8223,20.592
Luxury,0.1,no,Case-Pkg,Wk6,Store6,22.99,1019,"277,617",44.66,6.3534,40.194
Luxury,0.1,no,Case-Pkg,Wk6,Store7,3.7,1020,"124,707",35.59,5.7696,32.031
Luxury,0.1,no,Case-Pkg,Wk6,Store8,28.47,1001,"302,842",118.16,5.252,106.344
Luxury,0.1,no,Case-Pkg,Wk6,Store9,8.62,1002,"118,916",82.05,10.1658,73.845
Luxury,0.1,no,Case-Pkg,Wk7,Store1,19.42,1003,"121,123",70.75,28.8717,63.675
Luxury,0.1,no,Case-Pkg,Wk7,Store10,8.46,1004,"201,778",57.54,0.5563,51.786
Luxury,0.1,yes,Case-Pkg,Wk7,Store11,20.69,1005,"199,655",114.49,15.0327,103.041
Luxury,0.1,yes,Case-Pkg,Wk7,Store12,53.02,1006,"109,480",84.29,8.9451,75.861
Luxury,0.1,no,Case-Pkg,Wk7,Store13,21.13,1007,"226,568",45.29,4.7458,40.761
Luxury,0.1,no,Case-Pkg,Wk7,Store14,32.56,1008,"231,805",128.29,16.2663,115.461
Luxury,0.1,no,Case-Pkg,Wk7,Store15,33.23,1009,"237,245",19.1,8.8906,17.19
Luxury,0.1,no,Case-Pkg,Wk7,Store2,45.97,1010,"253,016",114.86,6.4625,103.374
Luxury,0.1,no,Case-Pkg,Wk7,Store3,97.93,1011,"274,213",68.14,10.5511,61.326
Luxury,0.1,no,Case-Pkg,Wk7,Store4,24.75,1012,"138,743",32.73,10.5712,29.457
Luxury,0.1,no,Case-Pkg,Wk7,Store5,122.75,1013,"192,854",101.97,-3.5839,91.773
Luxury,0.1,no,Case-Pkg,Wk7,Store6,32.16,1014,"296,769",97.49,2.7172,87.741
Luxury,0.1,no,Case-Pkg,Wk7,Store7,127.52,1015,"300,962",126.76,6.293,114.084
Luxury,0.1,no,Case-Pkg,Wk7,Store8,57.63,1016,"290,823",20.71,1.8616,18.639
Luxury,0.1,no,Case-Pkg,Wk7,Store9,19.25,1017,"128,593",58.76,10.2779,52.884
Luxury,0.1,no,Case-Pkg,Wk8,Store1,9.37,1018,"174,436",102.02,6.0253,91.818
Luxury,0.1,no,Case-Pkg,Wk8,Store10,40.05,1019,"198,773",135.8,14.4629,122.22
Luxury,0.1,yes,Case-Pkg,Wk8,Store11,76.09,1020,"149,464",127.04,24.8166,114.336
Luxury,0.1,no,Case-Pkg,Wk8,Store12,76.27,1001,"308,972",133.25,14.6501,119.925
Luxury,0.1,no,Case-Pkg,Wk8,Store13,33.05,1002,"105,482",131.7,-17.4824,118.53
Luxury,0.1,no,Case-Pkg,Wk8,Store14,11.18,1003,"127,150",137.67,14.8729,123.903
Luxury,0.1,no,Case-Pkg,Wk8,Store15,27.77,1004,"307,318",115.04,15.228,103.536
Luxury,0.1,no,Case-Pkg,Wk8,Store2,130.56,1005,"269,698",36.76,2.5171,33.084
Luxury,0.1,no,Case-Pkg,Wk8,Store3,17.11,1006,"241,871",124.91,15.1486,112.419
Luxury,0.1,no,Case-Pkg,Wk8,Store4,29.38,1007,"293,178",73.38,7.4484,66.042
Luxury,0.1,yes,Case-Pkg,Wk8,Store5,4.73,1008,"245,479",33.49,5.3133,30.141
Luxury,0.1,no,Case-Pkg,Wk8,Store6,6.53,1009,"266,850",134.54,7.5482,121.086
Luxury,0.1,no,Case-Pkg,Wk8,Store7,59.78,1010,"269,027",68.61,1.1026,61.749
Luxury,0.1,no,Case-Pkg,Wk8,Store8,38.96,1011,"226,903",98.73,23.9855,88.857
Luxury,0.1,no,Case-Pkg,Wk8,Store9,46.96,1012,"276,539",55.83,9.7744,50.247
Luxury,0.1,no,Case-Pkg,Wk9,Store1,101.47,1013,"243,364",27.65,1.7761,24.885
Luxury,0.1,no,Case-Pkg,Wk9,Store10,60.49,1014,"207,574",16.9,-2.1261,15.21
Luxury,0.1,no,Case-Pkg,Wk9,Store11,38.64,1015,"114,648",30.52,7.6555,27.468
Luxury,0.1,no,Case-Pkg,Wk9,Store12,24.33,1016,"139,477",48.47,24.7417,43.623
Luxury,0.1,no,Case-Pkg,Wk9,Store13,41.04,1017,"192,980",96.27,-4.2302,86.643
Luxury,0.1,no,Case-Pkg,Wk9,Store14,31.01,1018,"221,649",85.67,14.2048,77.103
Luxury,0.1,no,Case-Pkg,Wk9,Store15,20.44,1019,"214,537",42.42,5.3514,38.178
Luxury,0.1,yes,Case-Pkg,Wk9,Store2,35.36,1020,"152,719",89.91,17.6746,80.919
Luxury,0.1,yes,Case-Pkg,Wk9,Store3,95.33,1001,"125,671",48.58,9.2277,43.722
Luxury,0.1,yes,Case-Pkg,Wk9,Store4,2.99,1002,"128,426",51.4,9.9028,46.26
Luxury,0.1,no,Case-Pkg,Wk9,Store5,6.63,1003,"115,215",29.94,25.8868,26.946
Luxury,0.1,yes,Case-Pkg,Wk9,Store6,38.71,1004,"258,798",105.17,-2.7555,94.653
Luxury,0.1,yes,Case-Pkg,Wk9,Store7,7.13,1005,"249,631",15.87,-3.3581,14.283
Luxury,0.1,no,Case-Pkg,Wk9,Store8,25.25,1006,"290,345",129.68,4.9412,116.712
Luxury,0.1,no,Case-Pkg,Wk9,Store9,41.33,1007,"274,474",73.85,-1.9388,66.465
Luxury,0.1,yes,Multiple,Wk10,Store1,18.92,1008,"291,147",124.85,3.3087,112.365
Luxury,0.1,no,Multiple,Wk10,Store10,5.32,1009,"136,287",48.26,35.3037,43.434
Luxury,0.1,no,Multiple,Wk10,Store11,74.54,1010,"106,955",22.31,-20.0407,20.079
Luxury,0.1,no,Multiple,Wk10,Store12,31.83,1011,"196,044",26.71,10.1933,24.039
Luxury,0.1,no,Multiple,Wk10,Store13,103.09,1012,"282,696",117.02,1.8999,105.318
Luxury,0.1,no,Multiple,Wk10,Store14,106.3,1013,"212,355",19.98,10.202,17.982
Luxury,0.1,no,Multiple,Wk10,Store15,15.35,1014,"291,446",48.68,6.3212,43.812
Luxury,0.1,yes,Multiple,Wk10,Store2,57.97,1015,"140,564",50.11,15.5052,45.099
Luxury,0.1,no,Multiple,Wk10,Store3,53.4,1016,"296,592",138.09,8.6437,124.281
Luxury,0.1,no,Multiple,Wk10,Store4,8.26,1017,"112,093",47.46,18.323,42.714
Luxury,0.1,no,Multiple,Wk10,Store5,28.58,1018,"240,482",88.28,14.3738,79.452
Luxury,0.1,no,Multiple,Wk10,Store6,64.63,1019,"107,636",78.47,12.2691,70.623
Luxury,0.1,no,Multiple,Wk10,Store7,47.26,1020,"233,449",38.97,12.2564,35.073
Luxury,0.1,yes,Multiple,Wk10,Store8,27.19,1001,"162,526",49.21,-0.9891,44.289
Luxury,0.1,no,Multiple,Wk10,Store9,43.12,1002,"111,174",103.11,-6.7611,92.799
Luxury,0.1,no,Multiple,Wk11,Store1,73.04,1003,"285,779",49.71,3.2861,44.739
Luxury,0.1,no,Multiple,Wk11,Store10,127.45,1004,"201,994",111.86,9.4692,100.674
Luxury,0.1,no,Multiple,Wk11,Store11,63.09,1005,"123,086",87.55,3.8144,78.795
Luxury,0.1,no,Multiple,Wk11,Store12,30.55,1006,"271,515",54.36,11.1084,48.924
Luxury,0.1,no,Multiple,Wk11,Store13,70.45,1007,"182,751",111.52,-7.9368,100.368
Luxury,0.1,no,Multiple,Wk11,Store14,64.59,1008,"267,310",130.2,14.3216,117.18
Luxury,0.1,no,Multiple,Wk11,Store15,41.94,1009,"243,573",48.64,1.717,43.776
Luxury,0.1,no,Multiple,Wk11,Store2,38.89,1010,"165,431",50.64,4.2345,45.576
Luxury,0.1,yes,Multiple,Wk11,Store3,46.89,1011,"114,118",124.27,22.862,111.843
Luxury,0.1,no,Multiple,Wk11,Store4,3.53,1012,"224,628",120.03,8.5484,108.027
Luxury,0.1,yes,Multiple,Wk11,Store5,13.78,1013,"161,726",75.73,7.4459,68.157
Luxury,0.1,no,Multiple,Wk11,Store6,13.84,1014,"240,083",26.01,13.426,23.409
Luxury,0.1,no,Multiple,Wk11,Store7,29.96,1015,"235,631",101.1,4.1204,90.99
